=== Análise de Erros ===

Erros de POS Tagging (632):
Gold: INTJ | Predito: VERB
Gold: (7, 'nummod') | Predito: (7, 'det')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (10, 'nsubj')
Gold: (10, 'punct') | Predito: (7, 'punct')
Gold: (7, 'advcl') | Predito: (0, 'ROOT')
Gold: (10, 'nsubj') | Predito: (10, 'obj')
Gold: (7, 'conj') | Predito: (10, 'conj')
Gold: (7, 'punct') | Predito: (10, 'punct')
Gold: (7, 'punct') | Predito: (10, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (13, 'appos') | Predito: (16, 'advmod')
Gold: (16, 'punct') | Predito: (3, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'det') | Predito: (3, 'advmod')
Gold: (9, 'punct') | Predito: (3, 'punct')
Gold: (9, 'punct') | Predito: (18, 'punct')
Gold: (18, 'punct') | Predito: (21, 'punct')
Gold: (18, 'appos') | Predito: (9, 'amod')
Gold: (21, 'punct') | Predito: (29, 'punct')
Gold: (18, 'acl') | Predito: (9, 'advcl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (16, 'obl') | Predito: (20, 'nmod')
Gold: (33, 'case') | Predito: (30, 'case')
Gold: (29, 'fixed') | Predito: (27, 'nmod')
Gold: (29, 'fixed') | Predito: (33, 'case')
Gold: (27, 'nmod') | Predito: (30, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'punct') | Predito: (5, 'punct')
Gold: (5, 'conj') | Predito: (3, 'conj')
Gold: (13, 'nmod') | Predito: (3, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (8, 'expl') | Predito: (8, 'dep')
Gold: (2, 'ccomp') | Predito: (5, 'ccomp')
Gold: (10, 'punct') | Predito: (5, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (7, 'fixed') | Predito: (12, 'mark')
Gold: (5, 'det') | Predito: (2, 'nmod')
Gold: (10, 'conj') | Predito: (10, 'nmod')
Gold: (10, 'conj') | Predito: (22, 'conj')
Gold: (28, 'obl') | Predito: (28, 'obj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (47, 'punct') | Predito: (37, 'punct')
Gold: (40, 'nmod') | Predito: (37, 'obl')
Gold: (47, 'conj') | Predito: (37, 'conj')
Gold: (63, 'case') | Predito: (56, 'fixed')
Gold: (12, 'advcl') | Predito: (12, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (19, 'obl') | Predito: (22, 'nmod')
Gold: (8, 'nsubj:pass') | Predito: (8, 'nsubj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (8, 'punct') | Predito: (11, 'punct')
Gold: (3, 'nummod') | Predito: (3, 'det')
Gold: (20, 'nsubj') | Predito: (4, 'nsubj')
Gold: (3, 'acl:relcl') | Predito: (20, 'parataxis')
Gold: (3, 'nmod') | Predito: (4, 'obl')
Gold: (3, 'appos') | Predito: (9, 'conj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (20, 'obj') | Predito: (20, 'nsubj')
Gold: (24, 'obj') | Predito: (24, 'nsubj')
Gold: (29, 'nmod') | Predito: (27, 'conj')
Gold: (29, 'conj') | Predito: (27, 'conj')
Gold: (37, 'nmod') | Predito: (37, 'appos')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (14, 'punct') | Predito: (27, 'punct')
Gold: (33, 'appos') | Predito: (36, 'appos')
Gold: (38, 'punct') | Predito: (43, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'advmod') | Predito: (5, 'det')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (16, 'expl') | Predito: (15, 'dep')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (1, 'punct') | Predito: (3, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (6, 'acl:relcl') | Predito: (9, 'acl:relcl')
Gold: (6, 'cc') | Predito: (2, 'cc')
Gold: (4, 'punct') | Predito: (6, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (10, 'acl') | Predito: (8, 'acl')
Gold: (4, 'cc') | Predito: (2, 'cc')
Gold: (2, 'punct') | Predito: (4, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (17, 'obj') | Predito: (14, 'nsubj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (1, 'nmod') | Predito: (4, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (12, 'nmod') | Predito: (10, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (39, 'punct') | Predito: (25, 'punct')
Gold: (39, 'acl') | Predito: (42, 'acl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (8, 'expl') | Predito: (8, 'obj')
Gold: (3, 'det') | Predito: (5, 'nsubj')
Gold: (5, 'nsubj') | Predito: (2, 'flat:name')
Gold: (3, 'flat:name') | Predito: (2, 'flat:name')
Gold: (27, 'nsubj:pass') | Predito: (27, 'nsubj')
Gold: (30, 'nmod') | Predito: (27, 'obl')
Gold: (5, 'punct') | Predito: (44, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (48, 'nmod') | Predito: (48, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (10, 'obl') | Predito: (11, 'obl')
Gold: (5, 'advcl') | Predito: (8, 'acl')
Gold: (12, 'punct') | Predito: (5, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (24, 'obl') | Predito: (23, 'nmod')
Gold: (12, 'case') | Predito: (13, 'case')
Gold: (13, 'det') | Predito: (11, 'fixed')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (8, 'iobj') | Predito: (10, 'nmod')
Gold: (20, 'fixed') | Predito: (22, 'det')
Gold: (18, 'punct') | Predito: (42, 'punct')
Gold: (47, 'punct') | Predito: (42, 'punct')
Gold: (47, 'acl') | Predito: (17, 'xcomp')
Gold: (28, 'acl') | Predito: (32, 'csubj')
Gold: (7, 'amod') | Predito: (7, 'appos')
Gold: (22, 'case') | Predito: (22, 'det')
Gold: (1, 'conj') | Predito: (7, 'conj')
Gold: (1, 'punct') | Predito: (28, 'punct')
Gold: (32, 'nsubj') | Predito: (7, 'conj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (33, 'punct') | Predito: (41, 'punct')
Gold: (3, 'punct') | Predito: (6, 'punct')
Gold: (8, 'obl:agent') | Predito: (15, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (46, 'punct') | Predito: (40, 'punct')
Gold: (42, 'acl:relcl') | Predito: (26, 'conj')
Gold: (40, 'punct') | Predito: (26, 'punct')
Gold: (3, 'amod') | Predito: (2, 'acl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (36, 'expl') | Predito: (40, 'mark')
Gold: (36, 'obj') | Predito: (47, 'nsubj')
Gold: (40, 'acl:relcl') | Predito: (36, 'ccomp')
Gold: (40, 'punct') | Predito: (36, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (10, 'conj') | Predito: (13, 'conj')
Gold: (8, 'iobj') | Predito: (16, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (27, 'advmod') | Predito: (17, 'advmod')
Gold: (20, 'nmod') | Predito: (22, 'obl')
Gold: (16, 'advcl') | Predito: (0, 'ROOT')
Gold: (16, 'obl') | Predito: (1, 'obj')
Gold: (0, 'root') | Predito: (1, 'ccomp')
Gold: (16, 'obl') | Predito: (16, 'nmod')
Gold: (18, 'nmod') | Predito: (16, 'obl')
Gold: (16, 'punct') | Predito: (1, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (1, 'expl') | Predito: (3, 'expl')
Gold: (1, 'xcomp') | Predito: (1, 'acl')
Gold: (9, 'obl') | Predito: (12, 'obl')
Gold: (13, 'amod') | Predito: (9, 'csubj')
Gold: (17, 'punct') | Predito: (23, 'punct')
Gold: (17, 'acl:relcl') | Predito: (9, 'advcl')
Gold: (23, 'nsubj') | Predito: (23, 'obj')
Gold: (28, 'det') | Predito: (28, 'obj')
Gold: (23, 'advcl') | Predito: (23, 'xcomp')
Gold: (34, 'nmod') | Predito: (33, 'nmod')
Gold: (23, 'nsubj') | Predito: (15, 'nsubj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'punct') | Predito: (6, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (2, 'iobj') | Predito: (2, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'obj') | Predito: (3, 'mark')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (10, 'amod') | Predito: (10, 'det')
Gold: (61, 'punct') | Predito: (17, 'punct')
Gold: (61, 'nsubj') | Predito: (3, 'dep')
Gold: (24, 'amod') | Predito: (26, 'amod')
Gold: (24, 'nmod') | Predito: (26, 'nmod')
Gold: (3, 'parataxis') | Predito: (3, 'conj')
Gold: (61, 'iobj') | Predito: (67, 'nmod')
Gold: (61, 'punct') | Predito: (3, 'punct')
Gold: (3, 'obj') | Predito: (3, 'nsubj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (1, 'nmod') | Predito: (3, 'obj')
Gold: (11, 'conj') | Predito: (7, 'nmod')
Gold: (11, 'conj') | Predito: (16, 'conj')
Gold: (9, 'mark') | Predito: (9, 'nsubj')
Gold: (17, 'obl:agent') | Predito: (17, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (23, 'amod') | Predito: (23, 'nmod')
Gold: (44, 'obl') | Predito: (44, 'advmod')
Gold: (17, 'conj') | Predito: (23, 'conj')
Gold: (55, 'punct') | Predito: (17, 'punct')
Gold: (44, 'advmod') | Predito: (17, 'advmod')
Gold: (6, 'obl') | Predito: (6, 'obj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (22, 'nmod') | Predito: (24, 'nmod')
Gold: (28, 'advmod') | Predito: (10, 'advmod')
Gold: (10, 'punct') | Predito: (2, 'punct')
Gold: (4, 'amod') | Predito: (24, 'advcl')
Gold: (4, 'conj') | Predito: (10, 'obl')
Gold: (14, 'xcomp') | Predito: (13, 'acl')
Gold: (14, 'conj') | Predito: (13, 'conj')
Gold: (21, 'punct') | Predito: (10, 'punct')
Gold: (28, 'nsubj') | Predito: (24, 'nsubj')
Gold: (21, 'acl:relcl') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (24, 'xcomp')
Gold: (28, 'xcomp') | Predito: (24, 'dep')
Gold: (35, 'conj') | Predito: (37, 'conj')
Gold: (28, 'punct') | Predito: (24, 'punct')
Gold: (5, 'punct') | Predito: (20, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (4, 'punct') | Predito: (10, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (18, 'xcomp') | Predito: (18, 'advcl')
Gold: (38, 'expl') | Predito: (41, 'mark')
Gold: (41, 'obl') | Predito: (41, 'case')
Gold: (38, 'xcomp') | Predito: (38, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (13, 'case') | Predito: (17, 'case')
Gold: (11, 'advmod') | Predito: (17, 'advmod')
Gold: (19, 'nsubj') | Predito: (27, 'mark')
Gold: (19, 'advmod') | Predito: (27, 'advmod')
Gold: (19, 'ccomp') | Predito: (19, 'obj')
Gold: (34, 'cop') | Predito: (34, 'aux:pass')
Gold: (27, 'nmod') | Predito: (27, 'acl')
Gold: (27, 'punct') | Predito: (11, 'punct')
Gold: (3, 'obl') | Predito: (8, 'nsubj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (8, 'punct') | Predito: (11, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (13, 'punct') | Predito: (14, 'punct')
Gold: (19, 'nmod') | Predito: (17, 'nmod')
Gold: (25, 'punct') | Predito: (14, 'punct')
Gold: (17, 'acl:relcl') | Predito: (13, 'acl:relcl')
Gold: (25, 'iobj') | Predito: (30, 'nmod')
Gold: (7, 'mark') | Predito: (12, 'mark')
Gold: (12, 'advcl') | Predito: (12, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (18, 'case') | Predito: (19, 'case')
Gold: (18, 'det') | Predito: (19, 'det')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (2, 'obl') | Predito: (2, 'obj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (9, 'obl') | Predito: (10, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (1, 'obj') | Predito: (1, 'flat:name')
Gold: (1, 'advmod') | Predito: (2, 'advmod')
Gold: (7, 'acl') | Predito: (5, 'xcomp')
Gold: (15, 'det') | Predito: (15, 'nummod')
Gold: (9, 'advmod') | Predito: (8, 'advmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'conj') | Predito: (2, 'conj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (14, 'acl') | Predito: (16, 'advcl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (12, 'obl') | Predito: (12, 'nmod')
Gold: (20, 'cc') | Predito: (17, 'cc')
Gold: (0, 'root') | Predito: (24, 'parataxis')
Gold: (11, 'advmod') | Predito: (17, 'advmod')
Gold: (3, 'conj') | Predito: (13, 'conj')
Gold: (16, 'obj') | Predito: (11, 'obl')
Gold: (16, 'obl') | Predito: (17, 'nmod')
Gold: (3, 'punct') | Predito: (2, 'punct')
Gold: (3, 'parataxis') | Predito: (0, 'ROOT')
Gold: (3, 'punct') | Predito: (24, 'punct')
Gold: (0, 'root') | Predito: (16, 'nsubj')
Gold: (5, 'appos') | Predito: (17, 'obl')
Gold: (17, 'expl') | Predito: (16, 'dep')
Gold: (5, 'parataxis') | Predito: (0, 'ROOT')
Gold: (5, 'punct') | Predito: (16, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (17, 'nsubj') | Predito: (16, 'dep')
Gold: (6, 'advcl') | Predito: (6, 'conj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (14, 'punct') | Predito: (9, 'punct')
Gold: (10, 'appos') | Predito: (9, 'obj')
Gold: (21, 'punct') | Predito: (17, 'punct')
Gold: (17, 'conj') | Predito: (14, 'conj')
Gold: (21, 'punct') | Predito: (25, 'punct')
Gold: (17, 'conj') | Predito: (21, 'conj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (10, 'expl') | Predito: (10, 'obj')
Gold: (16, 'acl:relcl') | Predito: (5, 'advcl')
Gold: (25, 'ccomp') | Predito: (25, 'xcomp')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (13, 'fixed') | Predito: (16, 'mark')
Gold: (36, 'punct') | Predito: (22, 'punct')
Gold: (22, 'case') | Predito: (22, 'det')
Gold: (27, 'punct') | Predito: (30, 'punct')
Gold: (25, 'appos') | Predito: (30, 'det')
Gold: (27, 'punct') | Predito: (30, 'punct')
Gold: (27, 'amod') | Predito: (25, 'acl:relcl')
Gold: (27, 'punct') | Predito: (30, 'punct')
Gold: (27, 'punct') | Predito: (22, 'punct')
Gold: (8, 'conj') | Predito: (9, 'conj')
Gold: (40, 'expl') | Predito: (42, 'mark')
Gold: (40, 'nsubj') | Predito: (40, 'obj')
Gold: (40, 'obj') | Predito: (42, 'nmod')
Gold: (48, 'punct') | Predito: (52, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (11, 'det') | Predito: (4, 'obj')
Gold: (12, 'obj') | Predito: (12, 'nsubj')
Gold: (4, 'ccomp') | Predito: (10, 'acl:relcl')
Gold: (12, 'obl') | Predito: (12, 'obj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (4, 'conj') | Predito: (1, 'obj')
Gold: (0, 'root') | Predito: (15, 'advcl')
Gold: (15, 'cc') | Predito: (13, 'cc')
Gold: (13, 'punct') | Predito: (8, 'punct')
Gold: (13, 'mark') | Predito: (13, 'advmod')
Gold: (8, 'fixed') | Predito: (10, 'case')
Gold: (13, 'nsubj') | Predito: (8, 'obl')
Gold: (13, 'iobj') | Predito: (8, 'fixed')
Gold: (13, 'obj') | Predito: (13, 'mark')
Gold: (15, 'advcl') | Predito: (2, 'conj')
Gold: (2, 'conj') | Predito: (0, 'ROOT')
Gold: (21, 'punct') | Predito: (19, 'punct')
Gold: (21, 'orphan') | Predito: (23, 'mark')
Gold: (15, 'ccomp') | Predito: (19, 'advmod')
Gold: (21, 'punct') | Predito: (19, 'punct')
Gold: (21, 'punct') | Predito: (0, 'ROOT')
Gold: (2, 'punct') | Predito: (23, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (8, 'nsubj') | Predito: (9, 'obj')
Gold: (8, 'obl') | Predito: (8, 'nsubj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'obj') | Predito: (10, 'nsubj')
Gold: (6, 'nsubj') | Predito: (11, 'nsubj')
Gold: (6, 'cop') | Predito: (11, 'cop')
Gold: (0, 'root') | Predito: (11, 'advmod')
Gold: (8, 'fixed') | Predito: (11, 'det')
Gold: (6, 'obl') | Predito: (0, 'ROOT')
Gold: (17, 'det') | Predito: (15, 'fixed')
Gold: (6, 'punct') | Predito: (11, 'punct')
Gold: (7, 'cc') | Predito: (2, 'case')
Gold: (1, 'fixed') | Predito: (7, 'obl')
Gold: (1, 'fixed') | Predito: (2, 'fixed')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (10, 'nummod') | Predito: (10, 'det')
Gold: (7, 'obl') | Predito: (10, 'nmod')
Gold: (3, 'acl') | Predito: (3, 'amod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (42, 'mark') | Predito: (23, 'mark')
Gold: (42, 'nsubj') | Predito: (23, 'nsubj')
Gold: (7, 'nmod') | Predito: (11, 'nmod')
Gold: (23, 'punct') | Predito: (19, 'punct')
Gold: (23, 'obl') | Predito: (23, 'nsubj')
Gold: (7, 'acl:relcl') | Predito: (4, 'ccomp')
Gold: (30, 'conj') | Predito: (28, 'conj')
Gold: (30, 'conj') | Predito: (28, 'conj')
Gold: (30, 'punct') | Predito: (4, 'punct')
Gold: (23, 'punct') | Predito: (4, 'punct')
Gold: (4, 'ccomp') | Predito: (4, 'parataxis')
Gold: (50, 'punct') | Predito: (4, 'punct')
Gold: (43, 'nummod') | Predito: (4, 'obl')
Gold: (55, 'nmod') | Predito: (50, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (16, 'appos') | Predito: (9, 'dep')
Gold: (28, 'amod') | Predito: (28, 'flat:name')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (2, 'appos') | Predito: (0, 'ROOT')
Gold: (19, 'nsubj') | Predito: (6, 'obl')
Gold: (6, 'obl') | Predito: (16, 'nmod')
Gold: (2, 'punct') | Predito: (6, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (13, 'punct') | Predito: (6, 'punct')
Gold: (0, 'root') | Predito: (3, 'parataxis')
Gold: (1, 'parataxis') | Predito: (0, 'ROOT')
Gold: (3, 'obl') | Predito: (3, 'obj')
Gold: (13, 'punct') | Predito: (22, 'punct')
Gold: (10, 'advcl') | Predito: (13, 'advcl')
Gold: (1, 'punct') | Predito: (3, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (12, 'expl') | Predito: (17, 'mark')
Gold: (24, 'mark') | Predito: (22, 'case')
Gold: (21, 'fixed') | Predito: (17, 'nmod')
Gold: (21, 'fixed') | Predito: (26, 'nsubj')
Gold: (17, 'acl') | Predito: (26, 'cop')
Gold: (24, 'obl') | Predito: (22, 'acl:relcl')
Gold: (28, 'punct') | Predito: (26, 'punct')
Gold: (26, 'conj') | Predito: (26, 'nummod')
Gold: (26, 'appos') | Predito: (17, 'conj')
Gold: (33, 'nsubj') | Predito: (33, 'obj')
Gold: (12, 'nmod') | Predito: (4, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (4, 'ccomp') | Predito: (4, 'dep')
Gold: (12, 'conj') | Predito: (24, 'conj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (10, 'advmod') | Predito: (3, 'case')
Gold: (1, 'fixed') | Predito: (3, 'det')
Gold: (1, 'fixed') | Predito: (0, 'ROOT')
Gold: (7, 'punct') | Predito: (3, 'punct')
Gold: (7, 'advmod') | Predito: (7, 'det')
Gold: (10, 'xcomp') | Predito: (0, 'ROOT')
Gold: (7, 'punct') | Predito: (10, 'punct')
Gold: (0, 'root') | Predito: (7, 'acl')
Gold: (10, 'punct') | Predito: (7, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (1, 'amod') | Predito: (1, 'appos')
Gold: (3, 'advcl') | Predito: (3, 'xcomp')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (1, 'xcomp') | Predito: (1, 'parataxis')
Gold: (6, 'obl') | Predito: (4, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (14, 'mark') | Predito: (14, 'nsubj')
Gold: (14, 'obj') | Predito: (14, 'expl')
Gold: (22, 'obj') | Predito: (22, 'mark')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (2, 'det') | Predito: (8, 'nsubj')
Gold: (8, 'csubj') | Predito: (1, 'acl:relcl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (8, 'acl:relcl') | Predito: (13, 'acl:relcl')
Gold: (21, 'obl') | Predito: (20, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (9, 'case') | Predito: (3, 'obj')
Gold: (5, 'nmod') | Predito: (6, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (4, 'obl') | Predito: (15, 'nsubj')
Gold: (4, 'advcl') | Predito: (4, 'xcomp')
Gold: (26, 'nmod') | Predito: (29, 'nmod')
Gold: (32, 'appos') | Predito: (22, 'appos')
Gold: (4, 'punct') | Predito: (15, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (14, 'obl') | Predito: (15, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (18, 'advcl') | Predito: (22, 'advcl')
Gold: (27, 'obj') | Predito: (32, 'det')
Gold: (27, 'iobj') | Predito: (27, 'obj')
Gold: (17, 'cc') | Predito: (17, 'advmod')
Gold: (3, 'punct') | Predito: (1, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'appos') | Predito: (3, 'parataxis')
Gold: (16, 'punct') | Predito: (11, 'punct')
Gold: (11, 'obl') | Predito: (11, 'obj')
Gold: (0, 'root') | Predito: (23, 'advcl')
Gold: (23, 'advmod') | Predito: (18, 'advmod')
Gold: (23, 'advcl') | Predito: (1, 'advcl')
Gold: (18, 'nsubj') | Predito: (23, 'nsubj')
Gold: (1, 'advcl') | Predito: (0, 'ROOT')
Gold: (23, 'nsubj') | Predito: (23, 'obj')
Gold: (1, 'punct') | Predito: (23, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (15, 'obl') | Predito: (15, 'obj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'punct') | Predito: (1, 'punct')
Gold: (1, 'appos') | Predito: (1, 'parataxis')
Gold: (16, 'punct') | Predito: (18, 'punct')
Gold: (26, 'mark') | Predito: (26, 'advmod')
Gold: (35, 'advcl') | Predito: (35, 'obl')
Gold: (26, 'punct') | Predito: (28, 'punct')
Gold: (3, 'conj') | Predito: (1, 'conj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'det') | Predito: (1, 'obj')
Gold: (6, 'obj') | Predito: (4, 'nsubj')
Gold: (1, 'ccomp') | Predito: (2, 'acl:relcl')
Gold: (7, 'obl') | Predito: (7, 'nsubj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'cc') | Predito: (5, 'cc')
Gold: (3, 'advmod') | Predito: (5, 'advmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'expl') | Predito: (5, 'obj')
Gold: (3, 'punct') | Predito: (5, 'punct')
Gold: (0, 'root') | Predito: (6, 'advcl')
Gold: (6, 'punct') | Predito: (2, 'punct')
Gold: (2, 'conj') | Predito: (0, 'ROOT')
Gold: (11, 'punct') | Predito: (16, 'punct')
Gold: (16, 'nmod') | Predito: (6, 'obl')
Gold: (2, 'punct') | Predito: (6, 'punct')
Gold: (7, 'nsubj') | Predito: (11, 'nsubj')
Gold: (7, 'punct') | Predito: (1, 'punct')
Gold: (0, 'root') | Predito: (1, 'parataxis')
Gold: (7, 'advcl') | Predito: (0, 'ROOT')
Gold: (7, 'punct') | Predito: (11, 'punct')
Gold: (0, 'root') | Predito: (4, 'advcl')
Gold: (4, 'punct') | Predito: (1, 'punct')
Gold: (1, 'conj') | Predito: (0, 'ROOT')
Gold: (4, 'expl') | Predito: (4, 'dep')
Gold: (4, 'advmod') | Predito: (5, 'advmod')
Gold: (4, 'obj') | Predito: (4, 'obl')
Gold: (1, 'conj') | Predito: (4, 'conj')
Gold: (1, 'punct') | Predito: (4, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'appos') | Predito: (1, 'dep')
Gold: (6, 'punct') | Predito: (10, 'punct')
Gold: (18, 'nsubj') | Predito: (15, 'nsubj')
Gold: (18, 'advmod') | Predito: (15, 'advmod')
Gold: (12, 'nmod') | Predito: (10, 'obj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (2, 'nsubj') | Predito: (5, 'obj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'conj') | Predito: (1, 'parataxis')
Gold: (5, 'advcl') | Predito: (9, 'xcomp')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (13, 'nmod') | Predito: (11, 'obl')
Gold: (23, 'nmod') | Predito: (25, 'nmod')
Gold: (19, 'conj') | Predito: (16, 'conj')
